time,cnt,ir,red,green,spo2,hr,temp
14:21:47:282,2012,18,45,0,0,0,32.2
14:21:47:382,2017,18,45,0,0,0,0
14:21:47:382,2039,0,12,24,0,0,0
14:21:47:412,2061,83,40,23,0,0,0
14:21:47:441,2082,0,5,0,0,0,0
14:21:47:472,2104,22,33,0,0,0,0
14:21:47:503,2125,0,0,14,0,0,0
14:21:47:532,2200,43,37,41,0,0,0
14:21:47:592,2230,0,15,0,0,0,0
14:21:47:622,2251,26,0,44,0,0,0
14:21:47:669,2272,23,46,3,0,0,0
14:21:47:669,2294,0,0,0,0,0,0
14:21:47:681,2319,42,51,42,0,0,0
14:21:47:712,2379,0,1,0,0,0,0
14:21:47:832,2409,36,0,49,0,0,0
14:21:47:833,2430,28,53,0,0,0,0
14:21:47:864,2452,0,0,0,0,0,0
14:21:47:893,2474,50,36,25,0,0,0
14:21:47:893,2498,0,46,0,0,0,0
14:21:47:923,2527,16,0,60,0,0,0
14:21:47:972,2617,0,0,0,0,0,0
14:21:47:980,2647,33,28,25,0,0,0
14:21:47:981,2668,0,11,0,0,0,0
14:21:48:012,2689,19,0,42,0,0,0
14:21:48:043,2711,38,56,17,0,0,0
14:21:48:222,2736,0,0,0,0,0,0
14:21:48:223,2758,69,33,48,0,0,0
14:21:48:251,2780,0,29,0,0,0,0
14:21:48:282,2801,16,0,45,0,0,0
14:21:48:312,2825,25,51,2,0,0,0
14:21:48:313,2855,0,0,0,0,0,0
14:21:48:356,3005,64,25,47,0,0,0
14:21:48:373,3034,0,34,0,0,0,0
14:21:48:373,3064,4,0,28,0,0,0
14:21:48:433,3085,0,0,0,0,0,0
14:21:48:494,3107,57,30,48,0,0,0
14:21:48:494,3129,0,24,0,0,0,0
14:21:48:522,3150,4,0,40,0,0,0
14:21:48:554,3172,29,119,4,0,0,0
14:21:48:584,3193,6,0,60,0,0,0
14:21:48:584,3215,0,0,0,0,0,0
14:21:48:629,3273,33,29,48,0,0,0
14:21:48:640,3302,0,24,0,0,0,0
14:21:48:640,3324,5,0,36,0,0,0
14:21:48:672,3345,43,43,8,0,0,0
14:21:48:703,3367,0,33,0,0,0,0
14:21:48:733,3391,39,54,22,0,0,0
14:21:48:734,3413,0,0,0,0,0,0
14:21:48:765,3434,43,14,44,0,0,0
14:21:48:793,3456,5,31,0,0,0,0
14:21:48:794,3481,0,0,28,0,0,0
14:21:48:835,3502,0,0,0,0,0,0
14:21:48:853,3524,36,49,29,0,0,0
14:21:48:974,3545,35,0,56,0,0,0
14:21:49:002,3567,7,28,0,0,0,0
